% Version 1.00
%
%freq[Hz];db:Trc1_S21;ang:Trc1_S21;
4.000000000000000E+009,-2.271459302515891E+001,-1.475668925300853E+002,
4.003910068426198E+009,-2.293451173808230E+001,-1.645074621914686E+002,
4.007820136852395E+009,-2.293530472979095E+001,1.785243780605743E+002,
4.011730205278593E+009,-2.281963546845811E+001,1.599334426001758E+002,
4.015640273704790E+009,-2.277601265118692E+001,1.407013896047360E+002,
4.019550342130987E+009,-2.283637017857242E+001,1.213980105835455E+002,
4.023460410557185E+009,-2.262960094134424E+001,1.013842697117511E+002,
4.027370478983382E+009,-2.271740941978023E+001,8.020020593675667E+001,
4.031280547409580E+009,-2.318069384355411E+001,6.018031363396131E+001,
4.035190615835777E+009,-2.345890850004250E+001,4.109270921224343E+001,
4.039100684261975E+009,-2.383280674004482E+001,2.280188420755866E+001,
4.043010752688172E+009,-2.406729113207285E+001,5.643114606202828E+000,
4.046920821114369E+009,-2.409294910442664E+001,-1.141618816522465E+001,
4.050830889540567E+009,-2.400661855165912E+001,-2.995920812798848E+001,
4.054740957966765E+009,-2.396029996586990E+001,-4.966001046666401E+001,
4.058651026392962E+009,-2.418703335500953E+001,-6.848408696750892E+001,
4.062561094819160E+009,-2.438566652897417E+001,-8.625324902834593E+001,
4.066471163245357E+009,-2.439573287484723E+001,-1.052772081981299E+002,
4.070381231671554E+009,-2.472332259256267E+001,-1.247456087726281E+002,
4.074291300097752E+009,-2.517175147059501E+001,-1.416331712204614E+002,
4.078201368523949E+009,-2.521540979376382E+001,-1.566769110666457E+002,
4.082111436950147E+009,-2.496958545808802E+001,-1.721851680626714E+002,
4.086021505376344E+009,-2.444825818987414E+001,1.709286739879094E+002,
4.089931573802542E+009,-2.397799791357930E+001,1.515014147316447E+002,
4.093841642228739E+009,-2.373275256083592E+001,1.312472968991672E+002,
4.097751710654936E+009,-2.369585429153931E+001,1.104782828542679E+002,
4.101661779081134E+009,-2.365879746279522E+001,9.195078744413166E+001,
4.105571847507331E+009,-2.359665951218082E+001,7.332008835683561E+001,
4.109481915933529E+009,-2.345990088190138E+001,5.425881771227005E+001,
4.113391984359726E+009,-2.330032840144364E+001,3.346868574058030E+001,
4.117302052785924E+009,-2.351488440446576E+001,1.391713632397894E+001,
4.121212121212121E+009,-2.367758990081227E+001,-4.267288408068851E+000,
4.125122189638319E+009,-2.349974130925308E+001,-2.265395263301129E+001,
4.129032258064516E+009,-2.346382462142007E+001,-4.112375345876723E+001,
4.132942326490714E+009,-2.324664399808619E+001,-5.922463968220983E+001,
4.136852394916911E+009,-2.305279787831409E+001,-7.851868722740757E+001,
4.140762463343109E+009,-2.294824900869003E+001,-9.794173276609280E+001,
4.144672531769306E+009,-2.284209176185830E+001,-1.177005374580465E+002,
4.148582600195503E+009,-2.278806327326402E+001,-1.372716904443371E+002,
4.152492668621701E+009,-2.277347461241156E+001,-1.568624541618866E+002,
4.156402737047898E+009,-2.281623765247863E+001,-1.757762139355926E+002,
4.160312805474096E+009,-2.263883204753100E+001,1.666988621923662E+002,
4.164222873900293E+009,-2.239121709832989E+001,1.476357690365684E+002,
4.168132942326491E+009,-2.215133205004392E+001,1.271976239912090E+002,
4.172043010752688E+009,-2.218674395804006E+001,1.070189983119161E+002,
4.175953079178886E+009,-2.221756366485452E+001,8.697608333498377E+001,
4.179863147605083E+009,-2.229372531080820E+001,6.806916231760837E+001,
4.183773216031281E+009,-2.232157051424627E+001,4.941280093539258E+001,
4.187683284457478E+009,-2.230419366622719E+001,3.112732279716119E+001,
4.191593352883676E+009,-2.208915441630602E+001,1.283768291660580E+001,
4.195503421309873E+009,-2.180183621798810E+001,-5.672318860939214E+000,
4.199413489736071E+009,-2.156773723898081E+001,-2.531741491452726E+001,
4.203323558162268E+009,-2.139313926997315E+001,-4.577478687831591E+001,
4.207233626588465E+009,-2.119198974131675E+001,-6.585584969123815E+001,
4.211143695014663E+009,-2.118246704461443E+001,-8.711195006871263E+001,
4.215053763440860E+009,-2.136408706940181E+001,-1.073830033996436E+002,
4.218963831867058E+009,-2.138454057024720E+001,-1.269017753998037E+002,
4.222873900293255E+009,-2.140602702694225E+001,-1.470054653874812E+002,
4.226783968719452E+009,-2.161629602209565E+001,-1.658692231581087E+002,
4.230694037145650E+009,-2.151215266541912E+001,1.752468686822251E+002,
4.234604105571847E+009,-2.150983757522966E+001,1.544271380633836E+002,
4.238514173998045E+009,-2.172942227199353E+001,1.343637588438130E+002,
4.242424242424243E+009,-2.189703896645881E+001,1.165361591805435E+002,
4.246334310850440E+009,-2.177989605958990E+001,9.709891140589315E+001,
4.250244379276638E+009,-2.185340181516188E+001,7.723715118242079E+001,
4.254154447702835E+009,-2.193617415675845E+001,5.808897619729331E+001,
4.258064516129032E+009,-2.197029540789036E+001,3.865011829628291E+001,
4.261974584555230E+009,-2.197431430006152E+001,1.719686520043058E+001,
4.265884652981427E+009,-2.225319186348317E+001,-3.551809621597302E+000,
4.269794721407625E+009,-2.249735727185308E+001,-2.283393725753739E+001,
4.273704789833822E+009,-2.286003970637178E+001,-4.338751486773578E+001,
4.277614858260019E+009,-2.347325165347205E+001,-6.198052451997376E+001,
4.281524926686217E+009,-2.374228908939938E+001,-7.967958341907649E+001,
4.285434995112414E+009,-2.400528141113649E+001,-9.672895209197606E+001,
4.289345063538612E+009,-2.397632221161015E+001,-1.150875372787051E+002,
4.293255131964809E+009,-2.413685278296695E+001,-1.347618667055602E+002,
4.297165200391007E+009,-2.465550057883594E+001,-1.544613641811797E+002,
4.301075268817205E+009,-2.515747972007340E+001,-1.711681797891114E+002,
4.304985337243402E+009,-2.538508809575222E+001,1.711559579640072E+002,
4.308895405669600E+009,-2.566881163138849E+001,1.538952910607123E+002,
4.312805474095797E+009,-2.583772050138911E+001,1.361693164804703E+002,
4.316715542521994E+009,-2.628458028583479E+001,1.186528550794261E+002,
4.320625610948192E+009,-2.670593437692704E+001,1.034098167885784E+002,
4.324535679374389E+009,-2.673661994464469E+001,8.797864073750576E+001,
4.328445747800587E+009,-2.667488774410238E+001,7.148444143706206E+001,
4.332355816226784E+009,-2.662365428831642E+001,5.329791842816784E+001,
4.336265884652982E+009,-2.668472377909602E+001,3.674808210071594E+001,
4.340175953079179E+009,-2.658547212200604E+001,1.787066909150994E+001,
4.344086021505377E+009,-2.692889924157363E+001,-1.693789771139887E+000,
4.347996089931574E+009,-2.753544307964169E+001,-1.921092523838803E+001,
4.351906158357771E+009,-2.779492944770718E+001,-3.405360245065705E+001,
4.355816226783969E+009,-2.779721290861144E+001,-4.830860352602966E+001,
4.359726295210166E+009,-2.765659796101934E+001,-6.485487209858603E+001,
4.363636363636364E+009,-2.791044044318053E+001,-8.122329193419388E+001,
4.367546432062561E+009,-2.756309153225845E+001,-9.491959757513092E+001,
4.371456500488758E+009,-2.698207931698735E+001,-1.130064014923895E+002,
4.375366568914956E+009,-2.683589269987981E+001,-1.326078537544128E+002,
4.379276637341153E+009,-2.680294607316590E+001,-1.511507333883842E+002,
4.383186705767351E+009,-2.699620815157193E+001,-1.706225950989784E+002,
4.387096774193548E+009,-2.694898540224658E+001,1.715825238688472E+002,
4.391006842619746E+009,-2.710466052724025E+001,1.530260718136090E+002,
4.394916911045943E+009,-2.764934908911884E+001,1.359693537712161E+002,
4.398826979472141E+009,-2.744997070176364E+001,1.211317106779445E+002,
4.402737047898338E+009,-2.751820175130905E+001,1.043209491457870E+002,
4.406647116324535E+009,-2.727068317272820E+001,8.867779427929089E+001,
4.410557184750733E+009,-2.697781656484265E+001,7.260982334547521E+001,
4.414467253176930E+009,-2.647136849341448E+001,5.402044745450910E+001,
4.418377321603128E+009,-2.633220479002283E+001,3.415025143420312E+001,
4.422287390029326E+009,-2.613851288638934E+001,1.526093015811969E+001,
4.426197458455523E+009,-2.613800705445058E+001,-5.085459548486117E+000,
4.430107526881721E+009,-2.645893123099752E+001,-2.463519298447543E+001,
4.434017595307918E+009,-2.670469314665120E+001,-4.088754000605729E+001,
4.437927663734116E+009,-2.664972592344059E+001,-5.628515516499348E+001,
4.441837732160313E+009,-2.644411388902099E+001,-7.213244190892793E+001,
4.445747800586511E+009,-2.581789338952163E+001,-8.863175088495373E+001,
4.449657869012708E+009,-2.506139095922868E+001,-1.085490287379582E+002,
4.453567937438905E+009,-2.477545933871213E+001,-1.316198182918276E+002,
4.457478005865103E+009,-2.499055809046496E+001,-1.518876786397538E+002,
4.461388074291300E+009,-2.513613549739002E+001,-1.706813971470699E+002,
4.465298142717498E+009,-2.488589121313768E+001,1.707384800415989E+002,
4.469208211143695E+009,-2.469317551781693E+001,1.504518556740146E+002,
4.473118279569893E+009,-2.487266878213704E+001,1.310373798908203E+002,
4.477028347996090E+009,-2.456935109127213E+001,1.124196083943138E+002,
4.480938416422287E+009,-2.449221695607998E+001,9.241725167922482E+001,
4.484848484848485E+009,-2.444543208541600E+001,7.161660921782330E+001,
4.488758553274682E+009,-2.437901686537179E+001,5.194865797749927E+001,
4.492668621700880E+009,-2.437191195536709E+001,3.164882109962241E+001,
4.496578690127077E+009,-2.440951969549682E+001,1.100417268462218E+001,
4.500488758553275E+009,-2.455097917509415E+001,-8.935097551238981E+000,
4.504398826979472E+009,-2.453037197743333E+001,-2.715753463451646E+001,
4.508308895405669E+009,-2.423781524444173E+001,-4.675397701075036E+001,
4.512218963831867E+009,-2.417856529204309E+001,-6.779556777859881E+001,
4.516129032258064E+009,-2.407657088444978E+001,-8.942556298831252E+001,
4.520039100684262E+009,-2.435040533332704E+001,-1.108440026487502E+002,
4.523949169110459E+009,-2.456469968112269E+001,-1.300586885037606E+002,
4.527859237536657E+009,-2.452325826799415E+001,-1.485989262396216E+002,
4.531769305962854E+009,-2.423080951140305E+001,-1.702850104622882E+002,
4.535679374389051E+009,-2.437041737087169E+001,1.668680364704008E+002,
4.539589442815249E+009,-2.471270516111897E+001,1.461513399531020E+002,
4.543499511241447E+009,-2.494209957777495E+001,1.258377065804972E+002,
4.547409579667645E+009,-2.512069290983851E+001,1.055718014861831E+002,
4.551319648093842E+009,-2.547668485701124E+001,8.418243162414791E+001,
4.555229716520039E+009,-2.603522114200013E+001,6.644280821932590E+001,
4.559139784946237E+009,-2.613096274965562E+001,4.838664125376213E+001,
4.563049853372434E+009,-2.608856162321030E+001,2.960832211894363E+001,
4.566959921798632E+009,-2.606231760666197E+001,1.093822066356567E+001,
4.570869990224829E+009,-2.606643651624298E+001,-8.135295198303140E+000,
4.574780058651027E+009,-2.578453200132465E+001,-2.724572319357417E+001,
4.578690127077224E+009,-2.569489496506051E+001,-4.857996581990778E+001,
4.582600195503422E+009,-2.575307430830058E+001,-6.992383105753429E+001,
4.586510263929619E+009,-2.583972130406507E+001,-8.990253616626502E+001,
4.590420332355816E+009,-2.616345091748640E+001,-1.112447348313044E+002,
4.594330400782014E+009,-2.665217205063926E+001,-1.305150013144085E+002,
4.598240469208211E+009,-2.699513586430575E+001,-1.468806183239771E+002,
4.602150537634409E+009,-2.703873200963491E+001,-1.645455390111280E+002,
4.606060606060606E+009,-2.698654099487779E+001,1.798508707988918E+002,
4.609970674486803E+009,-2.646688981689063E+001,1.630299820428027E+002,
4.613880742913001E+009,-2.593329825850320E+001,1.437178368229578E+002,
4.617790811339198E+009,-2.545116746158301E+001,1.222184478141159E+002,
4.621700879765396E+009,-2.529857748657882E+001,1.007875567565797E+002,
4.625610948191593E+009,-2.532870992034233E+001,7.856357311000355E+001,
4.629521016617791E+009,-2.547981903190104E+001,5.869467359403700E+001,
4.633431085043988E+009,-2.565652420240282E+001,3.942380081748904E+001,
4.637341153470186E+009,-2.565238316424514E+001,1.947773605587384E+001,
4.641251221896383E+009,-2.602956062066122E+001,9.472990434583427E-001,
4.645161290322580E+009,-2.588070567275661E+001,-1.533884228390681E+001,
4.649071358748778E+009,-2.541450340229003E+001,-3.315140230068483E+001,
4.652981427174975E+009,-2.522699142251635E+001,-5.350898669717468E+001,
4.656891495601173E+009,-2.505322392869910E+001,-7.385033059819484E+001,
4.660801564027371E+009,-2.508785576055606E+001,-9.256758873418245E+001,
4.664711632453568E+009,-2.503799969644603E+001,-1.119849869103085E+002,
4.668621700879766E+009,-2.487040624337816E+001,-1.310583680002351E+002,
4.672531769305963E+009,-2.494630232727504E+001,-1.506753941477211E+002,
4.676441837732161E+009,-2.479722903705342E+001,-1.692361120303922E+002,
4.680351906158358E+009,-2.470167932264333E+001,1.720159888356470E+002,
4.684261974584556E+009,-2.463660239388812E+001,1.544946741983737E+002,
4.688172043010753E+009,-2.423862317472370E+001,1.363276560323610E+002,
4.692082111436951E+009,-2.405899175790984E+001,1.161418316811898E+002,
4.695992179863148E+009,-2.390660850739753E+001,9.773590961211924E+001,
4.699902248289345E+009,-2.366148409631441E+001,7.725656909990049E+001,
4.703812316715543E+009,-2.363770962622628E+001,5.707997573690279E+001,
4.707722385141740E+009,-2.376737936736808E+001,3.801661569092769E+001,
4.711632453567938E+009,-2.375653182352103E+001,1.999549394213188E+001,
4.715542521994135E+009,-2.373206010572355E+001,2.430346946017544E+000,
4.719452590420332E+009,-2.336493366776632E+001,-1.477537375716005E+001,
4.723362658846530E+009,-2.301022812816366E+001,-3.377588077428585E+001,
4.727272727272727E+009,-2.267111616889077E+001,-5.295061464477300E+001,
4.731182795698925E+009,-2.218261749792110E+001,-7.250453664034525E+001,
4.735092864125122E+009,-2.178055540572936E+001,-9.457906860504478E+001,
4.739002932551320E+009,-2.179251566511806E+001,-1.170048772392970E+002,
4.742913000977517E+009,-2.193808662244179E+001,-1.381328967593759E+002,
4.746823069403714E+009,-2.215649694488854E+001,-1.585006626312106E+002,
4.750733137829912E+009,-2.236194332878318E+001,-1.772911703249695E+002,
4.754643206256109E+009,-2.248342949225129E+001,1.635660206659463E+002,
4.758553274682307E+009,-2.267393512300637E+001,1.458942984888721E+002,
4.762463343108504E+009,-2.264528640456769E+001,1.281260772804370E+002,
4.766373411534702E+009,-2.248545094509270E+001,1.101859734536071E+002,
